budget;id;original_language;popularity;release_date;revenue;runtime;spoken_languages;tagline;title_x;vote_average;vote_count;movie_id;title_y;;;;;;;;
0;77156;en;0.000372;1978-11-22;0;90.0;['English'];Don't you dare go in there!;Alien Zone;4.0;3;77156;Alien Zone;;;;;;;;
7000000;12573;en;23.612409;2009-10-02;31430334;105.0;['English', 'עִבְרִית', ''];...seriously!;A Serious Man;6.6;483;12573;A Serious Man;;;;;;;;
7500000;44718;en;6.557643;2010-01-22;0;103.0;['English', 'Français'];Every secret dies somewhere.;Get Low;6.5;100;44718;Get Low;;;;;;;;
7000000;11342;en;;;;;;;;;;;;;;;;;;;
 The Warlock attempts to assemble The Grand Grimoire; and Kassandra (Lori Singer);" a waitress who encounters Giles while he's attempting to find Warlock.""";['New World Pictures'];0;103.0;['English'];Satan also has one son.;Warlock;5.8;95;11342;Warlock;"['Julian Sands', 'Lori Singer', 'Richard E. Grant', 'Mary Woronov', ""Kevin O'Brien"", 'Richard Kuss', 'Anna Levine', 'David Carpenter', 'Nancy Fox', 'Frank Renzulli', 'Ian Abercrombie']";;;;;;;;
7000000;241771;en;8.079046;2014-09-10;14618727;116.0;['English'];Open your heart, find your voice.;Beyond the Lights;7.0;139;241771;Beyond the Lights;;;;;;;;
7000000;34653;en;21.626288;2009-10-19;0;101.0;['English', 'Español'];;A Single Man;7.3;463;34653;A Single Man;;;;;;;;
7000000;11051;en;14.672151;1988-08-12;8373585;164.0;['English'];;The Last Temptation of Christ;7.0;201;11051;The Last Temptation of Christ;;;;;;;;
7000000;14578;en;2.627232;1999-08-16;7292175;96.0;['English'];Tim's getting a future... whether he likes it or not!;Outside Providence;5.6;30;14578;Outside Providence;;;;;;;;
7000000;57825;en;12.150871;2004-02-11;0;111.0;['English', 'हिन्दी', 'Magyar', 'Italiano', 'ਪੰਜਾਬੀ', 'Español'];Bollywood meets Hollywood... And it's a perfect match;Bride & Prejudice;6.5;110;57825;Bride & Prejudice;;;;;;;;
0;9555;en;2.128211;2002-02-04;0;94.0;['English'];Follow Your Heart, Follow The Fence;Rabbit-Proof Fence;6.8;84;9555;Rabbit-Proof Fence;;;;;;;;
0;15581;en;2.881239;2007-07-27;0;93.0;['English'];;Who's Your Caddy?;3.8;18;15581;Who's Your Caddy?;;;;;;;;
7;13006;en;4.857028;1992-05-01;5;90.0;['English'];He's seen the future. Now he has to kill it.;Split Second;5.7;63;13006;Split Second;;;;;;;;
7000000;16651;en;2.206097;2001-04-12;4720371;113.0;['English', ''];An Epic Journey.;The Other Side of Heaven;6.7;14;16651;The Other Side of Heaven;;;;;;;;
7000000;4251;hi;3.721858;2004-11-12;29385320;192.0;['हिन्दी'];A Love Legend;Veer-Zaara;7.4;64;4251;Veer-Zaara;;;;;;;;
7000000;12400;en;5.091253;2008-04-07;0;99.0;['English'];There's always a way out. You just have to find it.;Redbelt;6.4;76;12400;Redbelt;;;;;;;;
7000000;39053;en;15.212569;2010-06-18;0;91.0;['English', 'Polski'];John met the woman of his dreams. Then he met her son ...;Cyrus;6.1;133;39053;Cyrus;;;;;;;;
0;104896;en;0.838938;1999-08-27;0;96.0;['English'];;A Dog Of Flanders;6.4;6;104896;A Dog Of Flanders;;;;;;;;
7000000;14112;en;7.051521;2002-10-18;2062066;104.0;['English'];A day without sex is a day wasted.;Auto Focus;6.1;56;14112;Auto Focus;;;;;;;;
7000000;12271;en;11.400229;2006-12-29;0;90.0;['English', 'Français', 'Slovenčina'];When Andy met Edie, life imitated art.;Factory Girl;6.2;81;12271;Factory Girl;;;;;;;;
7000000;71859;en;21.276864;2011-09-28;6038942;112.0;['English'];;We Need to Talk About Kevin;7.4;677;71859;We Need to Talk About Kevin;;;;;;;;
0;226354;en;1.799504;2013-11-22;0;100.0;['English'];Believe the Miracle;The Christmas Candle;5.8;8;226354;The Christmas Candle;;;;;;;;
7000000;48620;en;2.932784;2009-10-21;0;102.0;['English'];;The Mighty Macs;5.0;15;48620;The Mighty Macs;;;;;;;;
7000000;33676;en;2.550045;1983-04-08;1246141;100.0;['English', 'Español'];The last word about the first time.;Losin' It;4.5;31;33676;Losin' It;;;;;;;;
7000000;37080;en;5.517597;2009-11-07;0;125.0;['English'];;Mother and Child;6.7;46;37080;Mother and Child;;;;;;;;
0;25388;en;3.829937;1977-09-08;0;107.0;['English'];;March or Die;6.2;16;25388;March or Die;;;;;;;;
0;11687;fr;8.893676;1993-01-27;0;107.0;['Français'];They Weren't Born Yesterday!;The Visitors;7.1;420;11687;The Visitors;;;;;;;;
8000000;39210;en;9.590373;2010-09-03;0;98.0;['English', 'Italiano'];;Somewhere;6.0;208;39210;Somewhere;;;;;;;;
7000000;30128;en;7.155519;2009-09-25;1429299;106.0;['English'];;I Hope They Serve Beer in Hell;5.7;20;30128;I Hope They Serve Beer in Hell;;;;;;;;
0;31535;en;0.587276;1998-03-13;0;95.0;['English'];Work sucks!;Chairman of the Board;2.7;13;31535;Chairman of the Board;;;;;;;;
7000000;44835;en;13.635828;2010-01-22;382946;106.0;['English'];Sometimes life gives you the finger and sometimes it gives you...;Hesher;6.7;212;44835;Hesher;;;;;;;;
0;192134;en;10.416332;2013-11-15;523511;93.0;['English'];I want my money plus interest.... and a present;Dom Hemingway;5.8;212;192134;Dom Hemingway;;;;;;;;
3500000;1956;en;5.038953;2002-01-12;0;103.0;['English'];;Gerry;6.2;68;1956;Gerry;;;;;;;;
7000000;24985;en;1.498245;2002-01-01;0;96.0;['English', 'Français'];;The Heart of Me;7.7;5;24985;The Heart of Me;;;;;;;;
7000000;306745;en;8.184588;2015-10-02;573335;103.0;['English'];A true story of love and injustice.;Freeheld;7.1;164;306745;Freeheld;;;;;;;;
7000000;47088;en;2.26778;2010-08-01;453079;108.0;['English'];They're not gigolos, they're gentlemen.;The Extra Man;5.9;29;47088;The Extra Man;;;;;;;;
7000000;110402;ru;3.120016;2013-02-27;1310673;170.0;['Pусский'];;Hard to Be a God;6.7;41;110402;Hard to Be a God;;;;;;;;
7000000;27004;en;8.207425;2010-01-01;46488;108.0;['English', 'Français'];;Ca$h;6.0;73;27004;Ca$h;;;;;;;;
0;15013;en;2.356244;2005-08-17;0;120.0;['English'];Every family has its own language;Wah-Wah;6.3;8;15013;Wah-Wah;;;;;;;;
6000000;8374;en;34.917447;1999-01-22;30471;108.0;['English', 'Español'];Thy Kingdom Come. Thy Will Be Done.;The Boondock Saints;7.2;837;8374;The Boondock Saints;;;;;;;;
0;277519;cn;;;;;;;;;;;;;;;;;;;
7000000;78381;en;5.060656;2011-09-10;0;84.0;['English'];Between the living and the dead, eviil is waiting.;Twixt;5.0;85;78381;Twixt;;;;;;;;
7000000;164372;ru;5.33861;2012-10-11;12400000;76.0;['Pусский'];Cold can freeze your heart, love can set you free;The Snow Queen;5.1;47;164372;The Snow Queen;;;;;;;;
0;294512;en;;;;;;;;;;;;;;;;;;;
0;8879;en;14.574995;1985-06-28;41410568;115.0;['English'];... and hell followed with him.;Pale Rider;7.0;251;8879;Pale Rider;;;;;;;;
7000000;13001;en;8.591387;2008-03-11;8900000;97.0;['English'];The lines have been drawn. The battle has been waged. Only one thing can save us...;Stargate: The Ark of Truth;6.9;140;13001;Stargate: The Ark of Truth;;;;;;;;
6900000;9571;en;26.181753;1993-09-24;7993039;102.0;['English'];See it with a bud.;Dazed and Confused;7.4;583;9571;Dazed and Confused;;;;;;;;
0;13649;en;21.01755;2007-08-17;7000000;104.0;['English'];;High School Musical 2;6.1;843;13649;High School Musical 2;;;;;;;;
0;325373;en;3.139294;2016-10-02;0;96.0;['English'];;Two Lovers and a Bear;6.8;27;325373;Two Lovers and a Bear;;;;;;;;
7000000;334527;en;6.665164;2015-11-20;0;94.0;['English'];Leave the crime to the criminals;Criminal Activities;5.8;110;334527;Criminal Activities;;;;;;;;
0;2211;de;2.832628;1999-02-10;0;125.0;['Deutsch'];;Aimee & Jaguar;6.3;20;2211;Aimee & Jaguar;;;;;;;;
0;13919;en;3.528643;2005-06-08;0;108.0;['English'];Fear. Trust. Love.;The Chumscrubber;6.7;62;13919;The Chumscrubber;;;;;;;;
6800000;14576;en;4.665309;2003-05-18;0;101.0;['English'];Lie, cheat, steal... your deal!;Shade;6.1;73;14576;Shade;;;;;;;;
6900000;82505;en;25.613197;2012-09-21;44287131;101.0;['English'];Fear reaches out... for the girl next door.;House at the End of the Street;5.6;555;82505;House at the End of the Street;;;;;;;;
6800000;46738;fr;21.285206;2010-09-04;7103838;130.0;['Français', 'العربية', 'English'];The search began at the opening of their mother's will.;Incendies;7.9;479;46738;Incendies;;;;;;;;
0;38970;it;4.240495;2003-02-11;0;125.0;['English', 'Français', 'Italiano'];Some loves are never forgotten;Remember Me, My Love;5.8;44;38970;Remember Me, My Love;;;;;;;;
0;41009;en;3.810943;2009-09-11;0;88.0;['English'];Blood is thicker than water. Nothing is thicker than thieves.;Perrier’s Bounty;5.1;24;41009;Perrier’s Bounty;;;;;;;;
4000000;7347;pt;23.604936;2007-10-12;0;115.0;['Português'];On the streets of Rio only the elite survive;Elite Squad;7.8;504;7347;Elite Squad;;;;;;;;
6500000;250546;en;60.225219;2014-10-02;255273813;99.0;['English'];Before the Conjuring, there was Annabelle.;Annabelle;5.6;1517;250546;Annabelle;;;;;;;;
7;38415;en;0.050456;2009-08-09;7;82.0;[];Bran Nue Dae;Bran Nue Dae;5.2;6;38415;Bran Nue Dae;;;;;;;;
6500000;650;en;17.705671;1991-07-12;57504069;112.0;['English'];Once upon a time in South Central L.A... It ain't no fairy tale.;Boyz n the Hood;7.4;364;650;Boyz n the Hood;;;;;;;;
6500000;16620;en;6.847099;1987-07-24;54215416;108.0;['English'];Born into poverty. Destined for stardom. He lived the American dream.;La Bamba;6.8;116;16620;La Bamba;;;;;;;;
0;25113;en;8.067702;1981-05-22;0;107.0;['English'];;The Four Seasons;6.3;16;25113;The Four Seasons;;;;;;;;
6500000;11033;en;11.208769;1980-06-25;31899000;105.0;['English'];The Latest Fashion In Murder;Dressed to Kill;6.8;157;11033;Dressed to Kill;;;;;;;;
6500000;34723;en;2.163683;1993-04-02;0;108.0;['English', 'Français', 'Deutsch', 'Pусский'];For anyone who has ever dreamed of running away from it all;The Adventures of Huck Finn;6.2;42;34723;The Adventures of Huck Finn;;;;;;;;
6500000;9430;en;11.142389;1999-04-09;28451622;98.0;['English'];A weekend wasted is never a wasted weekend.;Go;7.0;196;9430;Go;;;;;;;;
6500000;8998;en;11.885221;2006-09-07;13368437;88.0;['English'];;Friends with Money;5.1;128;8998;Friends with Money;;;;;;;;
6500000;10514;en;12.524953;1971-03-12;12376563;131.0;['English'];The picture runs 130 minutes!... The story covers 96 of the most critical hours in man's history!... The suspense will last through your lifetime!;The Andromeda Strain;7.0;190;10514;The Andromeda Strain;;;;;;;;
0;10496;en;1.537859;1999-10-22;10;91.0;['English'];They will suck you dry;Bats;4.1;35;10496;Bats;;;;;;;;
0;1591;de;3.481517;2001-12-11;0;140.0;['English', 'Deutsch', 'Kiswahili'];One family's tale of a homeland lost... and a homeland found.;Nowhere in Africa;7.0;32;1591;Nowhere in Africa;;;;;;;;
6500000;76025;en;40.688426;2011-10-02;17693675;100.0;['English'];;Shame;7.0;875;76025;Shame;;;;;;;;
6500000;4836;en;24.0034;2004-09-30;11850214;105.0;['English', 'Română'];;Layer Cake;7.0;559;4836;Layer Cake;;;;;;;;
6500000;14631;en;2.639106;2005-10-21;2025032;100.0;['English'];;The Work and the Glory II: American Zion;8.0;6;14631;The Work and the Glory II: American Zion;;;;;;;;
6500000;87499;en;16.574756;2013-05-31;2401510;116.0;['English'];Spy on us, we'll spy on you.;The East;6.5;305;87499;The East;;;;;;;;
6500000;18923;en;5.483531;2004-07-23;1548955;96.0;['English'];Family can be whatever you want it to be.;A Home at the End of the World;6.8;45;18923;A Home at the End of the World;;;;;;;;
0;26665;en;1.068819;2000-07-05;0;113.0;['English'];;Aberdeen;7.0;6;26665;Aberdeen;;;;;;;;
6500000;28089;en;8.432401;2009-11-13;1521261;113.0;['English', 'Español'];The Scars of War Will Last Forever;The Messenger;7.1;119;28089;The Messenger;;;;;;;;
6500000;62255;en;2.074295;2010-05-20;0;102.0;['English'];;Tracker;6.0;16;62255;Tracker;;;;;;;;
0;5708;en;11.357474;2007-09-26;8159508;121.0;['English'];;Control;7.5;200;5708;Control;;;;;;;;
6400000;218;en;74.234793;1984-10-26;78371200;108.0;['English'];Your future is in his hands.;The Terminator;7.3;4128;218;The Terminator;;;;;;;;
4800000;338;de;11.086001;2003-02-09;79384880;121.0;['Deutsch'];The German Democratic Republic lives on -- in 79 square meters!;Good bye, Lenin!;7.4;586;338;Good bye, Lenin!;;;;;;;;
10000000;21641;en;13.409125;2009-03-27;0;97.0;['English'];They love me for what I'm not... ...they hate me for what I am.;The Damned United;7.2;152;21641;The Damned United;;;;;;;;
4000000;10925;en;14.961629;1985-05-15;14237000;91.0;['English'];They're Back From The Grave and Ready To Party!;The Return of the Living Dead;7.3;267;10925;The Return of the Living Dead;;;;;;;;
6000000;2293;en;16.139771;1995-10-20;2122561;94.0;['English'];They're not there to shop. They're not there to work. They're just there.;Mallrats;6.8;392;2293;Mallrats;;;;;;;;
6000000;621;en;67.608041;1978-07-07;181813770;110.0;['English'];Grease is the word;Grease;7.2;1581;621;Grease;;;;;;;;
6000000;792;en;49.802914;1986-12-18;138530565;120.0;['English', 'Tiếng Việt'];The first casualty of war is innocence.;Platoon;7.5;1205;792;Platoon;;;;;;;;
6000000;1777;en;;;;;;;;;;;;;;;;;;;
6000000;642;en;24.499996;1969-09-23;102308889;110.0;['English', 'Español'];Not that it matters, but most of it is true.;Butch Cassidy and the Sundance Kid;7.4;650;642;Butch Cassidy and the Sundance Kid;;;;;;;;
6000000;433;en;59.961523;1964-08-27;102272727;139.0;['English'];It's supercalifragilisticexpialidocious!;Mary Poppins;7.4;1183;433;Mary Poppins;;;;;;;;
6000000;16619;en;12.541983;1980-09-19;0;124.0;['English'];Everything is in its proper place...except the past.;Ordinary People;7.4;145;16619;Ordinary People;;;;;;;;
6000000;1725;en;23.431117;1961-10-18;43656822;152.0;['English'];The screen achieves one of the great entertainments in the history of motion pictures;West Side Story;7.0;389;1725;West Side Story;;;;;;;;
6000000;11977;en;15.929648;1980-07-25;39846344;98.0;['English'];The snobs against the slobs!;Caddyshack;6.6;365;11977;Caddyshack;;;;;;;;
0;20322;en;3.029944;2001-03-23;0;106.0;['English'];;The Brothers;6.5;10;20322;The Brothers;;;;;;;;
6000000;16158;en;5.537646;1999-07-16;25059640;106.0;['English'];From best friends to best men.;The Wood;7.1;34;16158;The Wood;;;;;;;;
6000000;629;en;64.025031;1995-07-19;23341568;106.0;['Español', 'English', 'Français', 'Magyar'];Five Criminals. One Line Up. No Coincidence.;The Usual Suspects;8.1;3254;629;The Usual Suspects;;;;;;;;
8000000;10160;en;12.654051;1989-08-11;22168359;89.0;['English'];Now Freddy’s a daddy, he’s killing for two.;A Nightmare on Elm Street 5: The Dream Child;5.5;245;10160;A Nightmare on Elm Street 5: The Dream Child;;;;;;;;
5000000;11452;en;35.108498;2002-03-29;38275483;92.0;['English'];Don't Graduate. Celebrate.;National Lampoon’s Van Wilder;5.9;858;11452;National Lampoon’s Van Wilder;;;;;;;;
6000000;12163;en;40.196514;2008-09-07;44703995;109.0;['English'];Love. Pain. Glory.;The Wrestler;7.3;1000;12163;The Wrestler;;;;;;;;
6000000;32275;en;7.60445;1946-12-31;20400000;144.0;['English'];Emotions . . . As Violent As The Wind-Swept Prairie !;Duel in the Sun;6.2;37;32275;Duel in the Sun;;;;;;;;
0;13785;en;10.982255;2000-09-19;0;90.0;['English'];Some pets deserve a little more respect than others.;Best in Show;6.7;166;13785;Best in Show;;;;;;;;
6000000;1103;en;24.351305;1981-05-22;50244700;99.0;['English'];1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.;Escape from New York;6.9;703;1103;Escape from New York;;;;;;;;
0;36739;en;3.159574;1988-02-12;0;121.0;['English'];;School Daze;6.2;26;36739;School Daze;;;;;;;;
6000000;14144;en;12.601677;2007-08-08;18197398;89.0;['English'];The summer is going to be in tents.;Daddy Day Camp;4.4;91;14144;Daddy Day Camp;;;;;;;;
12716953;10622;cn;7.077505;1997-01-31;18814720;113.0;['普通话', '广州话 / 廣州話', 'English'];Fight first. Apologize later.;Mr. Nice Guy;6.3;128;10622;Mr. Nice Guy;;;;;;;;
6000000;13370;en;4.053017;2003-04-16;18750246;91.0;['English'];Back together for the first time, again.;A Mighty Wind;6.6;74;13370;A Mighty Wind;;;;;;;;
0;11191;en;6.379933;1988-10-13;0;104.0;['English', 'Français'];A Romantic Comedy With The Works;Mystic Pizza;5.9;123;11191;Mystic Pizza;;;;;;;;
6000000;10215;en;15.639016;1998-04-23;58000000;99.0;['English'];What if one split second sent your life in two completely different directions?.;Sliding Doors;6.5;354;10215;Sliding Doors;;;;;;;;
6000000;25066;en;3.89204;1995-05-24;12000000;98.0;['English'];Chill or be Chilled;Tales from the Hood;5.4;32;25066;Tales from the Hood;;;;;;;;
6000000;1523;en;26.286954;2006-09-01;48027970;121.0;['English', 'Français', 'Deutsch', 'Kiswahili'];Charming. Magnetic. Murderous.;The Last King of Scotland;7.4;558;1523;The Last King of Scotland;;;;;;;;
5000000;11361;en;8.008844;1989-10-12;11642254;96.0;['English'];Michael Lives, And This Time They're Ready!;Halloween 5: The Revenge of Michael Myers;5.2;183;11361;Halloween 5: The Revenge of Michael Myers;;;;;;;;
5000000;92591;en;12.68514;2012-04-27;9206470;100.0;['English'];A story so unbelievable it must be true.;Bernie;6.5;320;92591;Bernie;;;;;;;;
6000000;57612;en;0.041651;2008-02-15;7518876;42.0;['English'];;Dolphins and Whales: Tribes of the Ocean;8.0;3;57612;Dolphins and Whales: Tribes of the Ocean;;;;;;;;
0;12509;en;8.483531;2000-09-06;0;122.0;['English'];A true portrait of life and art.;Pollock;6.6;91;12509;Pollock;;;;;;;;
6000000;15256;en;3.561198;1999-02-26;6852450;101.0;['English'];It's 11:59 on New Years Eve... do you know where your date is?;200 Cigarettes;6.1;44;15256;200 Cigarettes;;;;;;;;
6000000;83686;en;14.988746;2012-09-07;13231461;96.0;['English', 'Français'];There's more than one way to take a life.;The Words;6.4;379;83686;The Words;;;;;;;;
0;80304;en;5.754416;2012-03-15;0;84.0;['English', 'Español'];Funniest movie you'll ever read.;Casa De Mi Padre;5.5;103;80304;Casa De Mi Padre;;;;;;;;
6000000;28053;en;6.497285;2009-03-06;6670712;104.0;['English'];Truth is stranger than family;City Island;6.9;113;28053;City Island;;;;;;;;
6000000;67913;en;19.411141;2011-07-07;19560274;96.0;['Gaeilge', 'English'];The FBI are about to discover that things work a little differently around here.;The Guard;6.8;372;67913;The Guard;;;;;;;;
7000000;13991;en;7.034618;2008-08-28;6230276;94.0;['English'];;College;4.8;48;13991;College;;;;;;;;
6000000;1443;en;26.218912;1999-04-21;10409377;97.0;['English'];Beautiful, mysterious, haunting, invariably fatal. Just like life.;The Virgin Suicides;7.1;817;1443;The Virgin Suicides;;;;;;;;
0;8545;en;4.647547;1998-11-05;0;97.0;['English'];Finding your own voice can be magic.;Little Voice;6.6;61;8545;Little Voice;;;;;;;;
0;19556;en;9.371534;2009-03-13;0;89.0;['English'];After four years in a coma, Eugene Pratt is going to be reunited with his high school sweetheart... on pages 95-97.;Miss March;5.4;77;19556;Miss March;;;;;;;;
5500000;231576;en;15.015271;2014-01-18;5483299;120.0;['English'];Life is an occasion. Rise to it.;Wish I Was Here;6.4;300;231576;Wish I Was Here;;;;;;;;
6000000;16172;en;5.696491;1999-02-05;4398989;95.0;['Français', 'English'];Magic opened up their hearts... Love did the rest.;Simply Irresistible;5.5;52;16172;Simply Irresistible;;;;;;;;
0;13403;en;4.25422;2001-07-20;0;95.0;['English', 'Deutsch'];An anatomically incorrect rock odyssey;Hedwig and the Angry Inch;7.4;80;13403;Hedwig and the Angry Inch;;;;;;;;
6000000;15797;en;5.411243;1993-08-27;3283371;99.0;['English'];The ultimate martial art.;Only the Strong;6.9;29;15797;Only the Strong;;;;;;;;
0;347764;en;1.273773;2015-08-31;0;96.0;['English', 'Deutsch'];Be Careful Who You Get Close To;Goddess of Love;6.2;9;347764;Goddess of Love;;;;;;;;
6000000;13537;en;6.27257;2003-11-14;2944752;94.0;['English', 'Français', 'Magyar'];;Shattered Glass;6.6;111;13537;Shattered Glass;;;;;;;;
6000000;20794;en;4.148253;2001-11-23;2025238;95.0;['English'];;Novocaine;6.0;44;20794;Novocaine;;;;;;;;
0;31064;en;;;;;;;;;;;;;;;;;;;
6244087;576;en;14.970654;1969-06-17;638641;145.0;['English', 'Deutsch', 'Español'];If you only want to spend two hours in a movie theatre and go home and forget it, stay away from THE WILD BUNCH.;The Wild Bunch;7.6;259;576;The Wild Bunch;;;;;;;;
6000000;13990;en;7.161051;2008-07-03;2899975;99.0;['English'];;The Wackness;6.2;94;13990;The Wackness;;;;;;;;
6000000;11583;en;12.434688;1979-01-25;0;110.0;['English'];Never have so few taken so much from so many.;The First Great Train Robbery;6.6;74;11583;The First Great Train Robbery;;;;;;;;
0;18602;en;2.507912;2002-01-01;0;97.0;['English', 'Español'];;Morvern Callar;7.2;34;18602;Morvern Callar;;;;;;;;
6000000;27549;en;1.478505;1991-06-08;869325;107.0;['English'];;Beastmaster 2: Through the Portal of Time;4.6;17;27549;Beastmaster 2: Through the Portal of Time;;;;;;;;
6000000;59728;en;0.215464;2011-03-25;399611;97.0;['English'];Rising from tragedy to triumph;The 5th Quarter;4.7;12;59728;The 5th Quarter;;;;;;;;
0;10930;fr;1.229667;2003-02-09;0;104.0;['Français'];;The Flower of Evil;5.7;10;10930;The Flower of Evil;;;;;;;;
6000000;32395;en;6.903186;2009-01-17;0;99.0;['English'];;The Greatest;6.2;34;32395;The Greatest;;;;;;;;
134005;58882;en;2.260315;2011-07-15;1332231;104.0;['普通话', 'English'];;Snow Flower and the Secret Fan;5.3;22;58882;Snow Flower and the Secret Fan;;;;;;;;
6000000;7547;en;3.427061;2006-01-10;0;97.0;['English'];Before you fall in love, you need to love yourself.;Come Early Morning;5.9;10;7547;Come Early Morning;;;;;;;;
0;35944;en;0.669169;2001-08-24;0;107.0;['English'];;Lucky Break;6.5;11;35944;Lucky Break;;;;;;;;
0;42222;en;6.077735;1977-10-02;0;117.0;['English', 'Français', 'Deutsch', 'Pусский'];The story of two women whose friendship suddenly became a matter of life and death.;Julia;6.3;30;42222;Julia;;;;;;;;
6000000;13827;en;2.404626;2008-09-05;69497;85.0;['English', 'Polski'];;Surfer, Dude;4.7;25;13827;Surfer, Dude;;;;;;;;
0;44260;en;0.475748;2006-09-09;25;152.0;['English'];Exploring the Issue that Divides the World;Lake of Fire;8.0;10;44260;Lake of Fire;;;;;;;;
6000000;9282;en;15.048067;2003-05-16;0;86.0;['English'];Fate can change in seconds.;11:14;6.8;206;9282;11:14;;;;;;;;
0;38940;en;1.734764;1994-09-04;0;103.0;['English', 'Français'];Killers for hire are paid for what they can do, not for what they believe... until today.;Men of War;5.4;29;38940;Men of War;;;;;;;;
0;35689;en;1.496454;2009-04-24;0;87.0;['English'];Some secrets are better left buried.;Don McKay;5.4;21;35689;Don McKay;;;;;;;;
12000000;97614;en;10.19041;2012-11-08;66351;95.0;['English'];Twisty thriller... a wild ride.;Deadfall;5.6;224;97614;Deadfall;;;;;;;;
6000000;37206;en;12.099486;2009-10-01;0;101.0;['English'];An abandoned child brings the colors of love into their lives.;A Shine of Rainbows;6.3;14;37206;A Shine of Rainbows;;;;;;;;
6000000;58626;en;4.957014;2011-04-02;0;90.0;['English'];Who's on your list?;The Hit List;5.2;73;58626;The Hit List;;;;;;;;
0;183894;en;2.135689;2009-10-11;0;240.0;['English'];;Emma;7.6;38;183894;Emma;;;;;;;;
5952000;837;en;18.119265;1983-02-04;2120439;87.0;['English'];First it controls your mind. Then it destroys your body.;Videodrome;7.1;454;837;Videodrome;;;;;;;;
5300000;1555;fr;13.034602;2002-05-17;3897799;122.0;['Italiano', 'Français', 'Español', 'English', 'Català', 'Dansk', 'Deutsch'];They came from Paris, Rome, London and Berlin to... the Spanish Apartment... where a year can change a lifetime.;The Spanish Apartment;7.0;266;1555;The Spanish Apartment;;;;;;;;
6000000;244783;en;6.349218;2014-01-20;32251;86.0;['English'];A moment can change everything.;Song One;5.5;87;244783;Song One;;;;;;;;
4000000;16564;nl;5.013575;2008-11-17;530048;103.0;['Nederlands', 'English', 'Deutsch'];In 1945 Holland, a boy must choose between good and evil.;Winter in Wartime;6.8;66;16564;Winter in Wartime;;;;;;;;
0;168027;en;4.448353;2012-04-22;0;90.0;['English'];Crime is such a trippy thing;Freaky Deaky;4.9;18;168027;Freaky Deaky;;;;;;;;
5800000;3482;en;4.49029;1964-09-21;6800000;133.0;['Deutsch', 'English'];It carried their hopes, their nation's honour!;The Train;7.2;72;3482;The Train;;;;;;;;
0;135595;en;;;;;;;;;;;;;;;;;;;
6000000;8982;th;11.81832;2005-08-11;27165581;108.0;['English', '普通话', 'ภาษาไทย', 'Tiếng Việt'];Vengeance Knows No Mercy;The Protector;6.8;167;8982;The Protector;;;;;;;;
0;89861;en;0.356495;1998-06-12;0;99.0;['English'];;Stiff Upper Lips;10.0;1;89861;Stiff Upper Lips;;;;;;;;
3500159;455;en;22.054546;2002-04-11;76578641;112.0;['English', 'ਪੰਜਾਬੀ'];Sometimes, to follow your dreams... you've got to bend the rules!;Bend It Like Beckham;6.2;578;455;Bend It Like Beckham;;;;;;;;
0;57022;en;4.245123;2002-06-21;0;141.0;['English'];Greetings from ...;Sunshine State;6.0;10;57022;Sunshine State;;;;;;;;
5800000;14351;en;3.201886;2006-09-01;7000000;95.0;['English'];;Crossover;4.2;10;14351;Crossover;;;;;;;;
0;147767;en;0.114342;2012-12-07;126;139.0;['हिन्दी'];;Khiladi 786;4.7;11;147767;Khiladi 786;;;;;;;;
5600000;10664;es;22.341462;2009-09-15;18469680;85.0;['Español'];Fear Revisited;[REC]²;6.4;489;10664;[REC]²;;;;;;;;
0;55567;en;0.305922;2010-07-16;531826;105.0;['English'];Dance - Sing - Dream;Standing Ovation;3.9;6;55567;Standing Ovation;;;;;;;;
5500000;9277;en;28.500913;1973-12-25;159616327;129.0;['English'];...all it takes is a little confidence.;The Sting;7.9;622;9277;The Sting;;;;;;;;
5500000;9443;en;10.439971;1981-05-15;58972904;123.0;['English', 'Français'];This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.;Chariots of Fire;6.8;207;9443;Chariots of Fire;;;;;;;;
0;16186;en;3.784535;2005-02-25;0;116.0;['English'];Time heals the heart. Faith heals the rest.;Diary of a Mad Black Woman;6.4;71;16186;Diary of a Mad Black Woman;;;;;;;;
0;7863;en;10.396305;1996-01-21;0;105.0;['English', ''];A true story of the mystery of music and the miracle of love;Shine;7.3;131;7863;Shine;;;;;;;;
6000000;138697;en;33.296684;2013-07-26;0;90.0;['English'];Everyone loves a happy ending.;Don Jon;5.9;1671;138697;Don Jon;;;;;;;;
5500000;11901;en;19.127239;1973-04-19;15700000;105.0;['English'];Welcome to Hell;High Plains Drifter;7.4;278;11901;High Plains Drifter;;;;;;;;
7000000;1548;en;14.072941;2001-07-20;0;111.0;['English'];Accentuate the negative.;Ghost World;7.1;426;1548;Ghost World;;;;;;;;
0;11889;en;2.714043;2001-12-14;0;91.0;['English'];;Iris;6.2;47;11889;Iris;;;;;;;;
5500000;33155;en;2.141143;1980-06-06;4865000;95.0;['English'];She's too good to be true...and too real to be otherwise.;Galaxina;3.3;16;33155;Galaxina;;;;;;;;
0;5528;fr;20.982455;2004-03-17;0;96.0;['Français'];;The Chorus;7.5;526;5528;The Chorus;;;;;;;;
